StationCode,New_Lat,New_Long,AREA_SQKM,AtmCa,AtmMg,AtmSO4,BDH_AVE,CaO_Mean,ELEV_RANGE,EVI_MaxAve,KFCT_AVE,LPREM_mean,LST32AVE,MAX_ELEV,MAXWD_WS,MEANP_WS,MgO_Mean,MINP_WS,N_MEAN,P_MEAN,PPT_00_09,PRMH_AVE,PSA6,PSA8,S_Mean,SITE_ELEV,SumAve_P,TEMP_00_09,TMAX_WS,UCS_Mean,XerMtn,XWD_WS
206PS0230,37.959747,-122.278672,91.30490023,0.049190825,0.053444694,0.316139408,1.529051049,9.327154426,540,,0.300790505,0.300790505,24.28673835,583,9.752688172,679.1971831,0.669724771,3.560755539,,0.12730417,62290.69922,1.932515596,Chaparral,,0.594414889,43,644.0085138,2000,270.4954128,79.89666191,0,59.15412186
206R00155,37.87292,-122.178796,7.942289862,0.049062428,0.052652015,0.313691108,1.529985294,4.405201259,388,,0.300999999,0.300999999,32.64,535,10.72,697.8333333,1,1.923906631,,0.157743682,65659.5,1.95599997,CH,,0.061945697,147,611.8733398,2090.800049,267.0833333,90.78638326,0,61.84
206R00215,37.958144,-122.27819,91.18582612,0.049189616,0.053443427,0.316131396,1.529197479,9.298082699,540,,0.300817353,0.300817353,24.11231884,583,9.753623188,679.2803738,0.672897196,3.551718808,,0.127449037,62290.69922,1.932515596,CH,,0.59105964,43,643.6543887,2000,270.364486,79.97785621,0,59.18115942
206R00407,37.9431,-122.30682,17.32859797,0.048787562,0.053065737,0.313574068,1.530002842,4.206363283,507,,0.300999999,0.300999999,2.269230769,582,9.480769231,680.804878,0.913043478,2.155864417,,0.145811707,62290.69922,1.95599997,Chaparral,,0.062914399,75,705.3458328,2000,261.3478261,90.63845022,0,59.65384615
206R00551,37.96159,-122.33929,105.3506582,0.049135214,0.053467275,0.315969735,1.526782682,8.6452276,570,,0.300276862,0.300276862,22.11145511,584,9.659442724,668.6008403,0.698412698,3.283620923,,0.126160636,62017.5,1.868995448,Chaparral,,0.534235062,14,626.5530175,1943.900024,267.8095238,79.32277707,0,58.84210526
206R00599,37.97313,-122.30103,1.382568919,0.0488652,0.053813999,0.31572858,1.530685385,3.720178604,92,,0.300999999,0.300999999,4.2,133,9,593.3333333,0.5,1.384212578,,0.126465527,62290.69922,1.95599997,Chaparral,,0.069769709,41,639.2999878,2000,245.5,84.51044823,0,56.8
206R00727,37.97935,-122.26662,29.71480472,0.049478439,0.054411714,0.319666131,1.516629427,16.9039544,340,,0.297931625,0.297931625,27.46067416,373,9.101123596,634.0625,0.657142857,6.073880371,,0.111581391,57783.10156,1.660133836,Chaparral,,1.263508868,33,584.2966736,2072.199951,276.9714286,66.74801888,0,55.94382022
206R00919,37.96009,-122.26453,2.528100829,0.049106483,0.053936934,0.316999788,1.526270539,16.10697415,230,,0.300032611,0.300032611,15.55555556,298,9,615.6666667,1,5.817224108,,0.111998932,61464.19922,1.68272725,Chaparral,,1.248047894,68,634.5999756,2059.5,275.5,66.91012633,0,56.44444444
206R00960,38.007221,-122.22196,13.653,0.049768643,0.05508099,0.322477371,1.529996857,17.58287765,282,,0.300999999,0.300999999,31.64285714,329,9,595.5806452,0.222222222,6.312753144,,0.110714798,56299.5,1.95599997,CH,,1.271904857,47,550.1288778,2125.899902,280.6666667,66.86686545,0,53.76190476
206R01024,38.0197,-122.25892,24.20034369,0.049736763,0.055085184,0.3223594,1.529999971,17.56461077,315,,0.300999999,0.300999999,30.33802817,331,9,577.7636364,0.178571429,6.305199964,,0.110960954,57783.10156,1.95599997,Chaparral,,1.271521511,16,565.7410137,2072.199951,280.0357143,66.84182369,0,53.42253521
206R01495,37.97918188,-122.2635416,29.6154,0.049491062,0.054432773,0.319768721,1.516893117,16.9706857,343,5184.560025,0.297979741,-0.767483181,27.07777778,373,9.088888889,637.6461538,6.095370247,0.694444444,0.053987335,0.111476209,61464.19922,1.667423978,Chaparral,Coastal Chaparral,1.264803418,30,584.1828023,2059.5,276.8055556,66.73444559,0,55.92222222
206R01536,38.00548,-122.27384,1.688399787,0.049172979,0.054393297,0.318392255,1.530052861,17.54578209,155,,0.300999999,0.300999999,21.5,178,9,572.4,0,6.280571938,,0.110466003,58479.19922,1.95599997,Chaparral,,1.275959969,23,600.4666545,2003.5,269.5,66.61746979,0,54.5
206R01792,37.99582584,-122.2447117,2.171700003,0.049429144,0.054651449,0.32005575,1.530324168,17.54578209,179,4943.860059,0.300999999,-0.768497288,25.11111111,236,9,586.75,6.280571938,1,0.054710999,0.110466003,57783.10156,1.95599997,Chaparral,Coastal Chaparral,1.275959969,57,580.7666626,2072.199951,281.6666667,66.61746979,0,54
206R02048,38.03034066,-122.2651551,25.96770002,0.049734334,0.05508314,0.322344598,1.529998341,17.48673974,326,5370.387241,0.300999999,-0.763853016,29.98734177,331,9,576.0327869,6.304167678,0.161290323,0.053907151,0.112642167,56497.69922,1.95599997,Chaparral,Coastal Chaparral,1.260942901,5,567.1523699,2075,278.6774194,67.10246762,0,53.37974684
206R02203,37.89545419,-122.192781,6.396300003,0.049322524,0.053540577,0.316908451,1.52998473,12.49722204,214,4377.292882,0.300999999,-0.772445806,31.25,342,10,673.5882353,4.505272366,0.333333333,0.049893568,0.114311317,69742.10156,1.95599997,Chaparral,Coastal Chaparral,0.937204842,128,623.0083313,2014.699951,271.2222222,70.86103164,0,58.3
206R02343,37.96186088,-122.3544461,20.9934,0.048733565,0.053070917,0.313369551,1.526726465,3.748881118,575,4885.312644,0.300371462,-0.498536991,2.064516129,584,9.419354839,667.8,3.462785689,0.769230769,0.113131504,0.140515654,61893.80078,1.772470563,Chaparral,Coastal Chaparral,0.071538643,9,697.3920579,1937.099976,258.3461538,82.46715891,0,59.51612903
206R02455,37.93841742,-122.2994302,15.4377,0.048792381,0.053028084,0.313501037,1.530000001,4.261103149,493,5064.424306,0.300999999,-0.729836971,4.387755102,584,9.530612245,685.2222222,2.157502395,0.944444444,0.040692125,0.151238883,62290.69922,1.95599997,Chaparral,Coastal Chaparral,0.062244181,91,710.841671,2000,259,90.99128661,0,59.71428571
206R02560,38.00753307,-122.2666748,5.387399992,0.049409615,0.054684459,0.320058846,1.53021289,17.54578209,220,4460.839303,0.300940205,-0.768497288,23.23529412,236,9,576.7857143,6.280571938,0.571428571,0.054710999,0.110466003,57783.10156,1.95599997,Chaparral,Coastal Chaparral,1.275959969,16,586.6466675,2072.199951,277,66.61746979,0,54
206RCC010,38.444506,-122.330184,21.22650224,0.050046563,0.05826044,0.331648437,1.271173024,3.779661894,675,,0.219633626,0.219633626,79.50793651,805,11.63492063,970.5102041,0.038461538,1.829156041,,0.158194013,89341.79688,2.447355511,Chaparral,,0.019962,130,791.6439625,2227.100098,308.5,104.8814087,0,69.6984127
206RCC050,38.445767,-122.326382,20.90610235,0.050032246,0.05824149,0.331544535,1.27231019,3.779661894,668,,0.219756609,0.219756609,79.515625,805,11.625,973.9166667,0,1.829156041,,0.158315003,89341.79688,2.450651118,Chaparral,,0.019962,137,788.8317697,2227.100098,309.0769231,104.8814087,0,69.671875
206RCC500,38.44303,-122.29888,12.76650287,0.050192348,0.058442529,0.332680517,1.274312875,3.779661894,504,,0.21856508,0.21856508,79,805,11.375,979.6071429,0.125,1.829156041,,0.158315003,92436.79688,2.530886747,Chaparral,,0.019962,301,794.3547843,2169.800049,305.0625,104.8814087,0,69.15
206RCC505,38.442472,-122.297208,11.54160311,0.050204298,0.05846102,0.332773859,1.282103622,3.779661894,473,,0.222307765,0.222307765,79.18918919,805,11.45945946,979.9615385,0.153846154,1.829156041,,0.158315003,92436.79688,2.4548627,Chaparral,,0.019962,332,797.3528035,2169.800049,304.0769231,104.8814087,0,69.32432432
206RCC700,38.441488,-122.294558,3.087000888,0.050257782,0.058503957,0.33309556,1.346872055,3.779661894,420,,0.241389027,0.241389027,77.6,797,11,1001.666667,0,1.829156041,,0.158315003,92436.79688,2.397538405,Chaparral,,0.019962,377,819.3333537,2169.800049,304,104.8814087,0,68.6
206RCCBDC,38.35466,-122.426615,4.095000033,0.047630429,0.05489883,0.313703408,1.16285678,3.779661894,425,,0.199000001,0.199000001,83.90909091,822,13.45454545,1222.363636,1,1.829156041,,0.158315003,106807.7031,4.708000183,Chaparral,,0.019962,397,919.958313,2212,300.2,104.8814087,0,80.45454545
206RDO009,38.01989,-122.25908,24.05609917,0.049723721,0.055067861,0.322264352,1.529999063,17.56469937,318,,0.300999999,0.300999999,30.93150685,331,9,578.7636364,0.161290323,6.305315861,,0.110963283,57783.10156,1.95599997,Chaparral,,1.271500624,13,563.2318752,2072.199951,279.3548387,66.84287947,0,53.36986301
206RDO010,38.018292,-122.256788,23.82731127,0.049730193,0.05507697,0.322312778,1.52999821,17.56677854,314,,0.300999999,0.300999999,30.36619718,331,9,579.5769231,0.193548387,6.310037098,,0.110998724,57783.10156,1.95599997,Chaparral,,1.270436052,17,561.1846055,2072.199951,279.2258065,66.89124982,0,53.4084507
206RDO040,38.012382,-122.226234,3.743278538,0.049755527,0.055218712,0.322762691,1.529999971,17.62317899,217,,0.300999999,0.300999999,32,272,9,559.8888889,0.4,6.347715441,,0.110940496,56299.5,1.95599997,Chaparral,,1.267499304,55,579.6666626,2125.899902,282.4,67.13781382,0,53
206RDO050,38.01133,-122.234086,15.08051783,0.049755851,0.055077619,0.322417622,1.529998524,17.58290016,302,,0.300999999,0.300999999,31.36363636,331,9,591.6666667,0.19047619,6.312772678,,0.110716544,57783.10156,1.95599997,Chaparral,,1.271902396,29,554.6133219,2072.199951,280.7619048,66.86701683,0,53.65909091
206RDO060,38.0061,-122.210309,2.747023225,0.049868845,0.055369061,0.323587706,1.529999971,17.61578076,225,,0.300999999,0.300999999,33.5,293,9,591,0,6.341297312,,0.110857815,56299.5,1.95599997,Chaparral,,1.268308044,68,536.5999959,2125.899902,280,67.08807505,0,53.1
206RDO070,37.9966,-122.2009,6.175241685,0.049805268,0.055030751,0.322501736,1.529999971,17.59371136,247,,0.300999999,0.300999999,33.72222222,331,9,613.2307692,0,6.32215163,,0.110897035,56299.5,1.95599997,Chaparral,,1.270720566,84,523.0666504,2125.899902,280.25,66.93970119,0,53.77777778
206REC150,38.43782,-122.35142,28.51470336,0.04989928,0.05806679,0.330582275,1.260261532,3.75816931,747,,0.214669918,0.214669918,79.57471264,805,11.62068966,945.2424242,0.028571429,1.82093355,,0.156010423,89341.79688,2.49318483,Chaparral,,0.020821178,58,767.057493,2227.100098,310.6285714,103.9062755,0,69.47126437
206RED010,38.30639,-122.31795,27.64530468,0.04851378,0.055961026,0.319858736,1.435375559,9.498472055,799,,0.289911805,0.289911805,77.43181818,822,11.11363636,998.8125,0.484848485,3.805911135,,0.139032957,67976.89844,2.521389405,Chaparral,,0.568974481,23,832.0988246,2243.5,303.3939394,87.91524465,0,66.34090909
206RED032,38.31785,-122.3275,26.80380461,0.048480966,0.055924028,0.319636409,1.434263493,9.65503567,786,,0.290274722,0.290274722,77.28915663,822,11.15662651,1013.015873,0.5,3.860583598,,0.138584579,67839.79688,2.509944472,Chaparral,,0.582097714,36,839.4461693,2262.600098,304.375,88.16814353,0,66.65060241
206RED042,38.31492,-122.33385,26.46540163,0.048468362,0.055909357,0.319549883,1.433875666,9.648140558,781,,0.290399939,0.290399939,77.36585366,822,11.17073171,1017.709677,0.5,3.858232541,,0.138593615,67839.79688,2.509944472,Chaparral,,0.582539821,41,839.4461693,2262.600098,304.375,88.14829961,0,66.74390244
206RED150,38.32727,-122.35101,24.60780003,0.048371462,0.055797357,0.318886574,1.428129889,9.739965519,753,,0.284814074,0.284814074,78.22972973,822,11.24324324,1035.344828,0.566666667,3.888696497,,0.139700551,67839.79688,2.598098069,Chaparral,,0.548361343,69,842.5639038,2262.600098,305.7333333,89.42571834,0,67.28378378
206RED500,38.334706,-122.377989,13.79339941,0.048120993,0.055483934,0.317111851,1.360788023,6.318360121,696,,0.260191354,0.260191354,80.36585366,822,11.95121951,1099.483871,0.823529412,2.705965356,,0.150841383,85775.79688,3.32137939,Chaparral,,0.230988124,126,876.3589853,2263.199951,304.4705882,98.80100366,0,71.36585366
206RED700,38.343978,-122.405497,9.120599245,0.047924747,0.055250744,0.315751142,1.292476557,4.008800088,596,,0.234303946,0.234303946,82.34482759,822,12.82758621,1163.190476,1,1.908295224,,0.157849846,106254.3984,4.072923211,Chaparral,,0.039008826,226,896.6541748,2208.800049,301.9166667,104.3326026,0,75.20689655
206RED820,38.35422651,-122.4235019,4.432500002,0.047634955,0.054905753,0.313738726,1.164682865,3.779661894,432,4169.43184,0.199000001,-0.27854225,83.92857143,822,13.35714286,1225.3,1.829156041,0.833333333,0.037037227,0.158315003,106254.3984,4.708000183,Chaparral,Coastal Chaparral,0.019962,390,933.4444377,2208.800049,299,104.8814087,0,79.07142857
206RED850,38.356053,-122.42972,3.684599788,0.047605958,0.054875412,0.313548072,1.167403698,3.779661894,408,,0.199000001,0.199000001,83.88888889,822,13.44444444,1220.875,1,1.829156041,,0.158315003,106807.7031,4.708000183,Chaparral,,0.019962,414,919.958313,2212,299.4,104.8814087,0,80.11111111
206RFG010,38.017087,-122.277098,10.4478493,0.049351135,0.054619387,0.319663943,1.530115815,17.54578209,232,,0.300969407,0.300969407,22.74193548,237,9,571.1538462,0.333333333,6.280571938,,0.110466003,58479.19922,1.95599997,Chaparral,,1.275959969,5,583.3303056,2003.5,273.4166667,66.61746979,0,53.96774194
206RFG030,38.007489,-122.266485,5.383490017,0.049406633,0.054680227,0.320036457,1.53021289,17.54578209,221,,0.300940205,0.300940205,23.23529412,237,9,576.7857143,0.571428571,6.280571938,,0.110466003,57783.10156,1.95599997,Chaparral,,1.275959969,16,586.6466675,2072.199951,277,66.61746979,0,54
206RFG040,38.005654,-122.263362,5.056790019,0.049418225,0.054692477,0.320113132,1.530181403,17.54578209,217,,0.300999999,0.300999999,23.26666667,237,9,577.3333333,0.666666667,6.280571938,,0.110466003,57783.10156,1.95599997,Chaparral,,1.275959969,20,580.7416687,2072.199951,278.3333333,66.61746979,0,54
206RFG050,38.002794,-122.256649,4.202829467,0.049430979,0.054701361,0.32018617,1.530229148,17.54578209,207,,0.300999999,0.300999999,23.76923077,237,9,579.2727273,0.6,6.280571938,,0.110466003,57783.10156,1.95599997,Chaparral,,1.275959969,30,586.6666626,2072.199951,280.2,66.61746979,0,54.07692308
206RFG060,37.994425,-122.239517,1.678824654,0.049454965,0.054680449,0.320230814,1.529342433,17.54578209,168,,0.300780753,0.300780753,24,237,9,586.5,1,6.280571938,,0.110466003,57783.10156,1.95599997,Chaparral,,1.275959969,69,580.7666626,2072.199951,281.6666667,66.61746979,0,54
206RHM005,37.978167,-122.357163,3.850759055,0.048524666,0.053366692,0.313260277,1.488994241,2.327027047,105,,0.292924065,0.292924065,-0.833333333,111,9,582.25,0.25,1.046364416,,0.12188993,61893.80078,0.574285718,Chaparral,,0.094623477,6,638.5199951,1937.099976,232.5,35.86981339,0,57.66666667
206RHM010,37.975243,-122.346646,3.150699348,0.048582144,0.053418099,0.313617063,1.485321393,2.444071683,100,,0.292196043,0.292196043,-0.7,111,9,582.8571429,0,1.058331541,,0.121037977,62017.5,0.707833335,Chaparral,,0.092342185,11,638.8666585,1943.900024,232,40.73157219,0,58
206RHM020,37.973109,-122.343975,2.847381482,0.048595778,0.053426139,0.313691386,1.488998912,2.549476523,99,,0.29256838,0.29256838,-0.777777778,111,9,583.6666667,0.25,1.069108565,,0.12056423,62017.5,0.566090914,Chaparral,,0.090287762,12,638.6499939,1943.900024,232.25,45.10984127,0,58
206RHM030,37.966295,-122.332783,1.337086199,0.048595791,0.053386338,0.313592702,1.483820101,3.141810609,90,,0.290922165,0.290922165,-0.6,111,9,586.3333333,0,1.129671237,,0.118383409,62017.5,0.504833341,Chaparral,,0.078742708,21,639.2999878,1943.900024,234,69.71400561,0,58
206RIC050,38.555819,-122.514089,6.79410027,0.043216571,0.049911448,0.283794135,1.181127174,2.580491115,625,,0.202883973,0.202883973,94.95238095,713,11.14285714,1138.75,1.428571429,1.084578287,,0.122962331,88188,4.558645325,Chaparral,,0.020761388,88,1157.06665,2263,299.8571429,37.53741955,0,73.19047619
206RIC100,38.55078,-122.52137,6.490800389,0.043169141,0.049852953,0.283460537,1.169395076,2.592194718,600,,0.200272686,0.200272686,94.84210526,713,11.26315789,1138.75,1.428571429,1.086282051,,0.122560301,103591.8984,4.630833507,Chaparral,,0.01983606,113,1157.06665,2198.800049,299.8571429,37.94286996,0,74.05263158
206RIC400,38.54635,-122.5349,5.412598827,0.043072735,0.049734182,0.282782765,1.165137345,2.576712294,535,,0.199000001,0.199000001,94.6875,713,11.4375,1168.428571,1.428571429,1.076596318,,0.119988467,103591.8984,4.708000183,Chaparral,,0.019834418,178,1224.233317,2198.800049,299.8571429,37.07011247,0,75.375
206RIC500,38.541362,-122.547435,3.653099975,0.042877273,0.049493675,0.281409298,1.164056765,2.572781086,444,,0.199000001,0.199000001,94.58333333,713,11.58333333,1207.444444,1.6,1.074136972,,0.114081796,103591.8984,4.708000183,Chaparral,,0.019834001,269,1358.56665,2198.800049,296,36.84850693,0,76.83333333
206RIT020,38.547941,-122.528803,5.924699041,0.043105874,0.049774957,0.283015623,1.165962655,2.594268578,564,,0.199000001,0.199000001,94.77777778,713,11.33333333,1152.6,1.428571429,1.087579448,,0.12156143,103591.8984,4.708000183,Chaparral,,0.01983628,149,1185.852365,2198.800049,299.8571429,38.05977521,0,74.55555556
206SAG010,38.491569,-122.339499,34.88669869,0.049809486,0.058056824,0.33019909,1.475928325,6.14258065,629,,0.280544758,0.280544758,82.60550459,730,11.36697248,878.375,0.909090909,10.81127536,,0.10882824,85779.5,1.504061195,Chaparral,,0.082709093,101,742.7323765,2216.899902,317.4318182,89.64288281,0,65.6146789
206SAG100,38.489608,-122.328398,33.01470084,0.049823873,0.05807566,0.33030298,1.473803864,6.322633099,615,,0.277145868,0.277145868,82.53333333,730,11.2952381,873.8589744,0.925,11.3452294,,0.108545909,85779.5,1.502318153,Chaparral,,0.084599286,115,745.0990426,2216.899902,317.275,89.12584204,0,64.98095238
206SAG200,38.487238,-122.317191,31.24439856,0.049848864,0.058108905,0.330484744,1.473815543,6.475254169,586,,0.274152499,0.274152499,82.48484848,730,11.26262626,868.7534247,0.918918919,11.82668479,,0.107646377,85779.5,1.524063972,Chaparral,,0.086325961,144,745.5858543,2216.899902,317.1081081,88.6029131,0,64.82828283
206SAG250,38.486956,-122.311492,29.70989916,0.049853113,0.058116232,0.330519792,1.473830483,6.608593829,556,,0.270297039,0.270297039,82.48421053,730,11.23157895,864.1571429,0.914285714,12.31038426,,0.106069819,82724.60156,1.548389803,Chaparral,,0.088383873,174,746.1354803,2211.5,317.4571429,88.23705998,0,64.69473684
206SAG600,38.504068,-122.295957,12.25529839,0.049851111,0.058144241,0.330581082,1.49297996,12.03809716,343,,0.313497921,0.313497921,83.925,599,10.8,807.1333333,1,12.67144285,,0.109816862,82724.60156,1.920960779,Chaparral,,0.096044172,256,736.1666588,2211.5,322.7333333,73.45695667,0,63.45
206SAL050,38.33423,-122.319012,4.586401419,0.0494992,0.057184004,0.326811028,1.465926522,6.550537084,115,,0.271841633,0.271841633,71.14285714,138,10,728.25,0,2.731570449,,0.122828221,67839.79688,1.74344439,Chaparral,,0.468658461,23,736.7266846,2262.600098,296.3333333,25.60264026,0,59
206SAR005,38.32286,-122.273948,75.36779812,0.050660557,0.058819535,0.335461396,1.267322519,3.602567973,790,,0.213796664,0.213796664,71.37446809,793,11.44255319,807.9885057,0.131868132,1.67788302,,0.149549631,64858.39844,2.382663481,Chaparral,,0.03314468,3,814.853417,2242.100098,314.6483516,95.7045179,0,68.20851064
206SAR300,38.339362,-122.249894,5.918400161,0.050896487,0.059065964,0.336996602,1.220744877,3.779190626,520,,0.19282706,0.19282706,69,569,11.57894737,802.4285714,0,1.828240185,,0.158315003,65332.5,2.743999958,Chaparral,,0.020034589,49,837.2285592,2252.600098,328,104.8499694,0,71.42105263
206SAR370,38.344113,-122.242137,5.388300057,0.050951406,0.059131865,0.337368725,1.215000033,3.779661894,445,,0.191,0.191,68.875,569,11.625,806.7857143,0.142857143,1.829156041,,0.158315003,65332.5,2.743999958,Chaparral,,0.019962,124,837.2285592,2252.600098,328.1428571,104.8814087,0,71.6875
206SAR510,38.34947,-122.22692,2.665799818,0.051042958,0.0592309,0.337948025,1.215000033,3.779661894,310,,0.191,0.191,68.33333333,569,11.22222222,820.2857143,0.5,1.829156041,,0.158315003,93314.79688,2.743999958,Chaparral,,0.019962,259,869.7999878,2258.5,333,104.8814087,0,70.55555556
206SDA175,38.363222,-122.285923,12.13110115,0.050180689,0.058301738,0.332288377,1.222854395,3.759960904,624,,0.200367979,0.200367979,73.94594595,644,10.64864865,841.9666667,0,1.821618966,,0.158004687,69302.20313,2.543074038,Chaparral,,0.020749558,20,820.8999939,2269.800049,321.4375,103.9875613,0,64.62162162
206SDA250,38.36767,-122.28577,11.95920127,0.050183105,0.05830717,0.332311427,1.222940803,3.779661894,612,,0.200273678,0.200273678,73.94594595,644,10.64864865,842.9,0,1.829156041,,0.158315003,69302.20313,2.526999965,Chaparral,,0.019962,32,829.4142848,2269.800049,322,104.8814087,0,64.62162162
206SDA300,38.37033,-122.28448,11.36430057,0.050179406,0.058309772,0.332303037,1.225798761,3.779661894,598,,0.203325279,0.203325279,73.86486486,644,10.72972973,847.4482759,0,1.829156041,,0.158315003,69302.20313,2.517958298,Chaparral,,0.019962,46,827.7769212,2269.800049,323.2142857,104.8814087,0,65.35135135
206SDA400,38.375429,-122.282149,11.14470089,0.050183459,0.058315164,0.332332577,1.225054925,3.779661894,582,,0.202187247,0.202187247,73.97058824,644,10.73529412,857.7777778,0,1.829156041,,0.158315003,69302.20313,2.513148901,Chaparral,,0.019962,62,820.8999939,2269.800049,322.5625,104.8814087,0,65.55882353
206SEG005,38.38882,-122.40942,33.37290008,0.047242145,0.054553373,0.311304004,1.416539775,15.55895596,666,,0.269215905,0.269215905,85.88118812,815,13.02970297,1052.961538,0.585365854,6.083210705,,0.113019289,106807.7031,2.931886571,Chaparral,,1.001329952,149,820.5010868,2212,312.804878,76.57238814,0,79.96039604
206SIM400,38.592529,-122.550959,5.785200615,0.042098815,0.048677667,0.276293062,1.214446797,3.634699787,658,,0.191109031,0.191109031,97.36842105,785,10.84210526,1077.076923,1.571428571,1.749971708,,0.155225351,94470.39844,2.743999958,Chaparral,,0.021843863,127,1102.988932,2256.100098,319,97.23045712,0,68.21052632
206SLV005,38.327326,-122.285564,14.36220334,0.049609422,0.057349648,0.32765955,1.463503136,4.137842091,275,,0.265819208,0.265819208,71.3255814,284,10,720.7352941,0,1.887329293,,0.12412021,64858.39844,1.748828076,Chaparral,,0.316781185,9,728.2058895,2242.100098,295,16.47923999,0,59.20930233
206SLV020,38.328549,-122.288852,10.33740111,0.049572699,0.057287698,0.327360162,1.467149289,4.733001713,275,,0.271405282,0.271405282,71.21428571,284,10,721.48,0,2.096604829,,0.124070494,64858.39844,1.7605555,Chaparral,,0.361367407,9,728.9666748,2242.100098,293.6153846,19.33025647,0,59.03571429
206SLV030,38.329365,-122.294379,10.03860112,0.049550162,0.057268814,0.327223633,1.463229185,4.830765764,271,,0.264749754,0.264749754,71.22580645,284,10,725.4782609,0,2.131049635,,0.124035489,64858.39844,1.769372036,Chaparral,,0.368996512,13,728.9666748,2242.100098,295.5833333,19.85021137,0,59.06451613
206SLV040,38.33119,-122.29916,9.011699579,0.0495146,0.057221542,0.326965083,1.464099955,5.208797766,269,,0.266143006,0.266143006,71.25925926,284,10,729.7142857,0,2.264240097,,0.123900129,64858.39844,1.730578893,Chaparral,,0.398496578,15,731.5533447,2242.100098,296.8,21.86076218,0,59
206SON015,38.251014,-122.452893,189.2637007,0.045755204,0.05257636,0.30048953,1.438837003,3.314290009,823,,0.218707378,0.218707378,85.92820513,830,11.90102389,1046.487298,0.92,3.065801935,,0.138708563,65555,2.617862211,Chaparral,,0.056717541,7,894.7252194,2245.100098,303.8977778,82.46206284,0,73.43515358
206SON019,38.26225,-122.4627,188.2269306,0.045752123,0.052573689,0.300470611,1.435592747,3.32363858,821,,0.217529793,0.217529793,85.94270833,830,11.97043478,1039.874419,0.910313901,3.071688402,,0.138850513,65555,2.591876115,Chaparral,,0.056400019,9,896.1407795,2245.100098,303.9596413,82.85623197,0,73.90608696
206SON080,38.3025,-122.483454,163.7276926,0.045560373,0.052363927,0.299187099,1.430133835,3.444222374,805,,0.211855186,0.211855186,86.30708661,830,12.12401575,1063.847185,0.975,3.333033346,,0.138638716,69506.29688,2.677439429,Chaparral,,0.05615839,25,903.5034971,2265.899902,304.57,88.35075547,0,74.82086614
206SON138,38.349095,-122.513959,126.2133026,0.045239849,0.052013283,0.297042881,1.418294743,3.534965414,781,,0.208833014,0.208833014,86.2685422,830,12.39386189,1091.475862,0.967741935,3.914462828,,0.137000809,73217.5,2.85758493,Chaparral,,0.058788935,49,930.8039021,2251.800049,305.316129,92.77213025,0,76.56777494
206SON140,38.3507,-122.5162667,123.5025234,0.045194138,0.051967717,0.296748289,1.417221159,3.53322554,781,,0.208598616,0.208598616,86.28720627,830,12.39947781,1092.719858,0.97972973,3.956665975,,0.136992972,73217.5,2.882360491,Chaparral,,0.059158196,49,922.3822724,2251.800049,305.3243243,92.70363269,0,76.66579634
206SON155,38.35950721,-122.52475,116.5482019,0.045188567,0.051967863,0.296726597,1.412198981,3.524982361,765,,0.207663258,0.207663258,86.27576602,830,12.42896936,1098.424812,1,4.101125599,,0.13652886,85881.5,2.972117076,Chaparral,,0.06050409,65,928.5458666,2253.699951,304.8920863,92.41615868,0,76.77437326
206SON170,38.404661,-122.551276,49.87826273,0.044763546,0.051541044,0.293979923,1.406381193,2.902308551,713,,0.218746881,0.218746881,87.55128205,830,11.96794872,1121.482759,1.063492063,7.440495961,,0.120571928,94353.60156,3.453038349,Chaparral,,0.066967486,117,990.5368665,2210.800049,302.6666667,83.16620894,0,75.27564103
206SON210,38.40492,-122.55097,49.86270742,0.044763121,0.051540666,0.293977302,1.406381193,2.902215117,717,,0.218746881,0.218746881,87.57419355,830,11.97419355,1121.482759,1.063492063,7.441597281,,0.120572521,94353.60156,3.453038349,Chaparral,,0.066966423,113,986.4913208,2210.800049,302.6666667,83.1664311,0,75.30967742
206SON260,38.41879,-122.56145,37.00890596,0.044682177,0.051456907,0.293448025,1.36632947,2.740489405,701,,0.212202807,0.212202807,88.05932203,830,12.07627119,1130.738095,1.086956522,9.862477098,,0.113375004,94353.60156,3.420572446,Chaparral,,0.073008003,129,1019.687699,2210.800049,302.173913,84.69017138,0,76.1779661
206SON300,38.44270224,-122.5306991,10.23955189,0.045623383,0.052625262,0.30008771,1.350473102,2.327551852,625,,0.200701697,0.200701697,89.24242424,826,12.21212121,1149.695652,1,20.60392671,,0.089389571,127742.6016,2.754357176,Chaparral,,0.103759637,201,932.1966553,2120.899902,305,99.62489181,0,77.54545455
206SON320,38.43597,-122.50745,5.498101139,0.045840934,0.052898179,0.301629489,1.239753319,1.807773781,451,,0.201461898,0.201461898,89.38888889,826,12.11111111,1130.25,1,28.29932762,,0.061825906,107117.1016,3.835130557,Chaparral,,0.144098864,375,908.0666504,2175.5,304.125,97.30153323,0,77.22222222
206SPA020,37.967675,-122.366051,108.2753241,0.049106398,0.053446099,0.315801289,1.525064245,8.482321333,579,,0.29988463,0.29988463,21.67964072,584,9.640718563,666.7886179,0.705882353,3.226752349,,0.126252009,61893.80078,1.832698004,Chaparral,,0.52800723,5,638.9614683,1937.099976,265.9411765,77.08531788,0,58.76347305
